2020 Summary Star View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Type,Organization Marketing Name,Contract Name,Parent Organization,SNP,2017 Disaster %,2018 Disaster %,2020 Part C Summary,2020 Part D Summary,2020 Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5795,PDP,ARKANSAS BLUE CROSS AND BLUE SHIELD,Usable Mutual Insurance Company,USAble Mutual Insurance Company,No,0,0,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5805,PDP,UnitedHealthcare,Unitedhealthcare Insurance Company Of New York,"UnitedHealth Group, Inc.",No,0,0,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5810,PDP,WellCare,"Wellcare Prescription Insurance, Inc.","WellCare Health Plans, Inc.",No,9,5,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5820,PDP,UnitedHealthcare,Unitedhealthcare Insurance Company,"UnitedHealth Group, Inc.",No,19,4,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5857,PDP,Priority Health Medicare,Priority Health Insurance Company,Spectrum Health System,No,0,0,Not Applicable,Not enough data available,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5877,PDP,EMI Health,Educators Mutual Insurance Association,Educators Mutual Insurance Association,No,0,0,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5884,PDP,Humana,Humana Insurance Company,Humana Inc.,No,13,4,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5904,PDP,Florida Blue,"Blue Cross And Blue Shield Of Florida, Inc.",Guidewell Mutual Holding Corporation,No,89,4,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5916,PDP,Regence BlueShield of Idaho and Regence BC BS Utah,Regence Blueshield Of Idaho And Regence Bc Bs Utah,"Cambia Health Solutions, Inc.",No,0,0,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5921,PDP,UnitedHealthcare,Unitedhealthcare Ins. Co. & Uhc Ins. Co. Of Ny,"UnitedHealth Group, Inc.",No,22,4,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5953,PDP,Blue Cross Blue Shield of South Carolina,Bluecross And Blueshield Of South Carolina,BlueCross BlueShield of South Carolina (BCBSSC),No,0,19,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5960,PDP,Medicare Rx (PDP),Unicare Life & Health Insurance Company,Anthem Inc.,No,11,3,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5966,PDP,EmblemHealth Medicare PDP,Group Health Incorporated,"EmblemHealth, Inc.",No,15,1,Not Applicable,2.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5975,PDP,"Moda Health Plan, Inc.","Moda Health Plan, Inc.","Moda Partners, Inc.",No,1,0,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5983,PDP,Express Scripts Medicare,Medco Containment Insurance Company Of New York,CIGNA,No,1,0,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5993,PDP,Horizon Blue Cross Blue Shield of New Jersey,Horizon Insurance Company,"Horizon Healthcare Services, Inc.",No,0,0,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6506,PDP,Blue Cross Blue Shield of Arizona,"Blue Cross And Blue Shield Arizona, Inc.",Blue Cross Blue Shield of Arizona,No,0,0,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6875,PDP,Select Option,Qcc Insurance Company,"Independence Health Group, Inc.",No,3,0,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6946,PDP,Clear Spring Health,Clear Spring Health Insurance Company,Delaware Life Insurance Company,No,0,0,Not Applicable,Plan too new to be measured,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6986,PDP,"MII Life Insurance, Incorporated","Mii Life Insurance, Incorporated","Aware Integrated, Inc.",No,0,7,Not Applicable,2.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7126,PDP,Mutual of Omaha Rx,Omaha Health Insurance Company,Mutual of Omaha Insurance Company,No,0,0,Not Applicable,Plan too new to be measured,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7694,PDP,EnvisionInsurance,Envision Insurance Company,Rite Aid Corporation,No,3,4,Not Applicable,3,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S8067,PDP,Avalon Insurance Company,Avalon Insurance Company,Capital BlueCross,No,1,0,Not Applicable,4,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S8182,PDP,Amerivantage Rx (PDP),Amerigroup Insurance Company,Anthem Inc.,No,0,0,Not Applicable,Plan too new to be measured,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S8677,PDP,Providence Health Assurance,Providence Health Assurance,Providence Health & Services,No,0,0,Not Applicable,Plan too new to be measured,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S8841,PDP,"Optum Insurance of Ohio, Inc.","Optum Insurance Of Ohio, Inc.","UnitedHealth Group, Inc.",No,13,4,Not Applicable,3.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S9701,PDP,Navitus MedicareRx,"Dean Health Insurance, Inc.",SSM Healthcare Corporation,No,5,2,Not Applicable,4.5,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
